slot_id,machine_id,machine_type,operator_id,shift_id,order_id,operation_id,sequence,setup_family,setup_time_minutes,start_time,end_time,status,machine_cost,operator_cost,overtime_cost,changeover_cost,explanation,decision_log
SLOT_033,CNC_LATHE_01,CNC_LATHE,OP_002,SH_03_MORNING,ORD_015,OPR_015_01,1.0,TURNING,148.0,2026-09-03T11:25:40.920000,2026-09-03T13:25:36.060000,PLANNED,1099.2575,169.88525,0.0,1866.3333333333335,Selected CNC_LATHE_01 / OP_002 at score 417.29; setup 148.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.047283095238095235, ""changeover_cost"": 1866.3333333333335, ""due_date_urgency"": 106.57331666666667, ""lateness_cost"": 0.0, ""machine_cost"": 1099.2575, ""operator_cost"": 169.88525, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0027759027777777777, ""slack"": 106.57331666666667, ""tier_priority"": 3.0, ""utilization_pressure"": 6}, ""score"": 417.2932666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_034,CNC_VMC_03,CNC_VMC,OP_003,SH_04_MORNING,ORD_015,OPR_015_02,2.0,MILLING,20.0,2026-09-04T07:41:40.620000,2026-09-04T08:54:18.240000,PLANNED,968.36,151.30625,0.0,308.3333333333333,Selected CNC_VMC_03 / OP_003 at score 339.38; setup 20.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.0, ""changeover_cost"": 308.3333333333333, ""due_date_urgency"": 87.09493333333333, ""lateness_cost"": 0.0, ""machine_cost"": 968.36, ""operator_cost"": 151.30625, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0017292142857142857, ""slack"": 87.09493333333333, ""tier_priority"": 3.0, ""utilization_pressure"": 0}, ""score"": 339.3797333333333, ""strategy"": ""MOST_ON_TIME""}"
SLOT_035,RADIAL_DRILL_02,RADIAL_DRILL,OP_001,SH_04_MORNING,ORD_015,OPR_015_03,3.0,DRILLING,27.0,2026-09-04T09:21:18.240000,2026-09-04T11:14:28.020000,PLANNED,471.5125,405.50075,0.0,209.25,Selected RADIAL_DRILL_02 / OP_001 at score 330.04; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.05298523809523809, ""changeover_cost"": 209.25, ""due_date_urgency"": 84.75888333333333, ""lateness_cost"": 0.0, ""machine_cost"": 471.5125, ""operator_cost"": 405.50075, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.001985315789473684, ""slack"": 84.75888333333333, ""tier_priority"": 3.0, ""utilization_pressure"": 6}, ""score"": 330.0355333333333, ""strategy"": ""MOST_ON_TIME""}"
SLOT_036,GRINDER_01,GRINDER,OP_001,SH_04_AFTERNOON,ORD_015,OPR_015_04,4.0,GRINDING,23.0,2026-09-04T14:23:00,2026-09-04T21:29:36.457200,PLANNED,5332.59525,1528.6773050000002,0.0,369.9166666666667,Selected GRINDER_01 / OP_001 at score 289.03; setup 23.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.3333333333333333, ""bottleneck_pressure"": 0.17817999603174603, ""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 74.50653966666667, ""lateness_cost"": 0.0, ""machine_cost"": 5332.59525, ""operator_cost"": 1528.6773050000002, ""operator_scarcity"": 0.3333333333333333, ""reliability_risk"": 0.014812764583333334, ""slack"": 74.50653966666667, ""tier_priority"": 3.0, ""utilization_pressure"": 5}, ""score"": 289.0261586666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_037,CMM_01,CMM_INSPECTION,OP_002,SH_05_MORNING,ORD_015,OPR_015_05,5.0,INSPECTION,18.0,2026-09-05T10:27:40.740000,2026-09-05T11:03:08.880000,PLANNED,236.45999999999998,50.247749999999996,0.0,145.5,Selected CMM_01 / OP_002 at score 234.79; setup 18.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.1, ""bottleneck_pressure"": 0.03204007936507937, ""changeover_cost"": 145.5, ""due_date_urgency"": 60.94753333333333, ""lateness_cost"": 0.0, ""machine_cost"": 236.45999999999998, ""operator_cost"": 50.247749999999996, ""operator_scarcity"": 0.1, ""reliability_risk"": 0.000492625, ""slack"": 60.94753333333333, ""tier_priority"": 3.0, ""utilization_pressure"": 4}, ""score"": 234.79013333333333, ""strategy"": ""MOST_ON_TIME""}"
SLOT_038,CNC_LATHE_01,CNC_LATHE,OP_001,SH_01_MORNING,ORD_025,OPR_025_01,1.0,TURNING,29.0,2026-09-01T06:29:00,2026-09-01T06:38:37.440000,PLANNED,88.22000000000001,34.486000000000004,0.0,369.75,Selected CNC_LATHE_01 / OP_001 at score 471.43; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.06854650793650793, ""changeover_cost"": 369.75, ""due_date_urgency"": 119.35626666666667, ""lateness_cost"": 0.0, ""machine_cost"": 88.22000000000001, ""operator_cost"": 34.486000000000004, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0002227777777777778, ""slack"": 119.35626666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 7}, ""score"": 471.4250666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_039,CNC_VMC_01,CNC_VMC,OP_003,SH_01_MORNING,ORD_025,OPR_025_02,2.0,MILLING,27.0,2026-09-01T07:05:37.440000,2026-09-01T07:32:53.520000,PLANNED,363.5733333333333,56.80833333333333,0.0,416.25,Selected CNC_VMC_01 / OP_003 at score 467.81; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.06048531746031746, ""changeover_cost"": 416.25, ""due_date_urgency"": 118.45179999999999, ""lateness_cost"": 0.0, ""machine_cost"": 363.5733333333333, ""operator_cost"": 56.80833333333333, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0006492380952380952, ""slack"": 118.45179999999999, ""tier_priority"": 2.0, ""utilization_pressure"": 5}, ""score"": 467.80719999999997, ""strategy"": ""MOST_ON_TIME""}"
SLOT_040,RADIAL_DRILL_02,RADIAL_DRILL,OP_001,SH_01_MORNING,ORD_025,OPR_025_03,3.0,DRILLING,27.0,2026-09-01T07:59:53.520000,2026-09-01T08:26:45.540000,PLANNED,111.94583333333333,96.27341666666666,0.0,209.25,Selected RADIAL_DRILL_02 / OP_001 at score 464.22; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.06410928571428572, ""changeover_cost"": 209.25, ""due_date_urgency"": 117.55401666666667, ""lateness_cost"": 0.0, ""machine_cost"": 111.94583333333333, ""operator_cost"": 96.27341666666666, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0004713508771929824, ""slack"": 117.55401666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 7}, ""score"": 464.2160666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_041,GRINDER_01,GRINDER,OP_001,SH_01_AFTERNOON,ORD_025,OPR_025_04,4.0,GRINDING,23.0,2026-09-01T14:23:00,2026-09-01T21:25:40.202400,PLANNED,5283.375499999999,1514.5676433333333,0.0,369.9166666666667,Selected GRINDER_01 / OP_001 at score 412.29; setup 23.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.3333333333333333, ""bottleneck_pressure"": 0.21386314047619048, ""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 104.572166, ""lateness_cost"": 0.0, ""machine_cost"": 5283.375499999999, ""operator_cost"": 1514.5676433333333, ""operator_scarcity"": 0.3333333333333333, ""reliability_risk"": 0.014676043055555555, ""slack"": 104.572166, ""tier_priority"": 2.0, ""utilization_pressure"": 6}, ""score"": 412.288664, ""strategy"": ""MOST_ON_TIME""}"
SLOT_042,CMM_01,CMM_INSPECTION,OP_002,SH_02_MORNING,ORD_025,OPR_025_05,5.0,INSPECTION,18.0,2026-09-02T07:44:56.160000,2026-09-02T08:11:00.060000,PLANNED,173.76666666666668,36.92541666666667,0.0,145.5,Selected CMM_01 / OP_002 at score 369.27; setup 18.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.1, ""bottleneck_pressure"": 0.03628365079365079, ""changeover_cost"": 145.5, ""due_date_urgency"": 93.81665, ""lateness_cost"": 0.0, ""machine_cost"": 173.76666666666668, ""operator_cost"": 36.92541666666667, ""operator_scarcity"": 0.1, ""reliability_risk"": 0.00036201388888888893, ""slack"": 93.81665, ""tier_priority"": 2.0, ""utilization_pressure"": 5}, ""score"": 369.2666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_043,CNC_VMC_03,CNC_VMC,OP_003,SH_02_MORNING,ORD_018,OPR_018_01,1.0,MILLING,27.0,2026-09-02T08:27:00,2026-09-02T09:28:52.500000,PLANNED,825.0,128.90625,0.0,416.25,Selected CNC_VMC_03 / OP_003 at score 484.07; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.007351349206349206, ""changeover_cost"": 416.25, ""due_date_urgency"": 122.51875, ""lateness_cost"": 0.0, ""machine_cost"": 825.0, ""operator_cost"": 128.90625, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0014732142857142858, ""slack"": 122.51875, ""tier_priority"": 2.0, ""utilization_pressure"": 1}, ""score"": 484.075, ""strategy"": ""MOST_ON_TIME""}"
SLOT_044,RADIAL_DRILL_02,RADIAL_DRILL,OP_001,SH_02_NIGHT,ORD_018,OPR_018_02,2.0,DRILLING,27.0,2026-09-02T22:27:00,2026-09-03T01:17:46.500000,PLANNED,711.5625,611.94375,305.971875,209.25,Selected RADIAL_DRILL_02 / OP_001 at score 420.81; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.06838444444444444, ""changeover_cost"": 209.25, ""due_date_urgency"": 106.70375, ""lateness_cost"": 0.0, ""machine_cost"": 711.5625, ""operator_cost"": 611.94375, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.002996052631578947, ""slack"": 106.70375, ""tier_priority"": 2.0, ""utilization_pressure"": 8}, ""score"": 420.815, ""strategy"": ""MOST_ON_TIME""}"
SLOT_045,CNC_VMC_01,CNC_VMC,OP_003,SH_03_MORNING,ORD_018,OPR_018_03,3.0,THREADING,110.0,2026-09-03T12:23:55.320000,2026-09-03T13:43:07.320000,PLANNED,1056.0,165.0,0.0,1995.8333333333333,Selected CNC_VMC_01 / OP_003 at score 371.13; setup 110.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.06479230158730159, ""changeover_cost"": 1995.8333333333333, ""due_date_urgency"": 94.2813, ""lateness_cost"": 0.0, ""machine_cost"": 1056.0, ""operator_cost"": 165.0, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0018857142857142857, ""slack"": 94.2813, ""tier_priority"": 2.0, ""utilization_pressure"": 6}, ""score"": 371.1252, ""strategy"": ""MOST_ON_TIME""}"
SLOT_046,GRINDER_01,GRINDER,OP_012,SH_04_MORNING,ORD_018,OPR_018_04,4.0,GRINDING,23.0,2026-09-04T06:23:00,2026-09-04T13:30:08.130000,PLANNED,5339.19375,1530.568875,0.0,369.9166666666667,Selected GRINDER_01 / OP_012 at score 275.99; setup 23.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.3333333333333333, ""bottleneck_pressure"": 0.2492337785714286, ""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 70.49774166666667, ""lateness_cost"": 0.0, ""machine_cost"": 5339.19375, ""operator_cost"": 1530.568875, ""operator_scarcity"": 0.3333333333333333, ""reliability_risk"": 0.01483109375, ""slack"": 70.49774166666667, ""tier_priority"": 2.0, ""utilization_pressure"": 7}, ""score"": 275.9909666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_047,CMM_01,CMM_INSPECTION,OP_002,SH_04_AFTERNOON,ORD_018,OPR_018_05,5.0,INSPECTION,18.0,2026-09-04T14:18:00,2026-09-04T16:29:10.500000,PLANNED,874.4999999999999,185.83124999999998,0.0,145.5,Selected CMM_01 / OP_002 at score 264.06; setup 18.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.1, ""bottleneck_pressure"": 0.03978087301587302, ""changeover_cost"": 145.5, ""due_date_urgency"": 67.51375, ""lateness_cost"": 0.0, ""machine_cost"": 874.4999999999999, ""operator_cost"": 185.83124999999998, ""operator_scarcity"": 0.1, ""reliability_risk"": 0.001821875, ""slack"": 67.51375, ""tier_priority"": 2.0, ""utilization_pressure"": 6}, ""score"": 264.055, ""strategy"": ""MOST_ON_TIME""}"
SLOT_048,CNC_LATHE_01,CNC_LATHE,OP_002,SH_04_MORNING,ORD_014,OPR_014_01,1.0,TURNING,29.0,2026-09-04T11:31:24.960000,2026-09-04T13:30:07.560000,PLANNED,1088.1750000000002,168.1725,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 518.99; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.07161190476190475, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 130.4979, ""lateness_cost"": 0.0, ""machine_cost"": 1088.1750000000002, ""operator_cost"": 168.1725, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.002747916666666667, ""slack"": 130.4979, ""tier_priority"": 1.0, ""utilization_pressure"": 8}, ""score"": 518.9916, ""strategy"": ""MOST_ON_TIME""}"
SLOT_049,CNC_LATHE_02,CNC_LATHE,OP_001,SH_06_AFTERNOON,ORD_014,OPR_014_02,2.0,BORING,29.0,2026-09-06T16:18:57.720000,2026-09-06T18:57:14.520000,PLANNED,2901.7999999999997,567.17,0.0,635.5833333333334,Selected CNC_LATHE_02 / OP_001 at score 305.18; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.09090909090909091, ""bottleneck_pressure"": 0.024327142857142856, ""changeover_cost"": 635.5833333333334, ""due_date_urgency"": 77.04596666666666, ""lateness_cost"": 0.0, ""machine_cost"": 2901.7999999999997, ""operator_cost"": 567.17, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0040584615384615386, ""slack"": 77.04596666666666, ""tier_priority"": 1.0, ""utilization_pressure"": 3}, ""score"": 305.18386666666663, ""strategy"": ""MOST_ON_TIME""}"
SLOT_050,CNC_VMC_01,CNC_VMC,OP_003,SH_07_MORNING,ORD_014,OPR_014_03,3.0,MILLING,99.0,2026-09-07T07:39:00,2026-09-07T10:06:43.680000,PLANNED,1969.7066666666667,307.7666666666667,0.0,1826.25,Selected CNC_VMC_01 / OP_003 at score 244.55; setup 99.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.0798081746031746, ""changeover_cost"": 1826.25, ""due_date_urgency"": 61.88786666666667, ""lateness_cost"": 0.0, ""machine_cost"": 1969.7066666666667, ""operator_cost"": 307.7666666666667, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0035173333333333337, ""slack"": 61.88786666666667, ""tier_priority"": 1.0, ""utilization_pressure"": 7}, ""score"": 244.55146666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_051,RADIAL_DRILL_02,RADIAL_DRILL,OP_001,SH_07_MORNING,ORD_014,OPR_014_04,4.0,DRILLING,27.0,2026-09-07T10:33:43.680000,2026-09-07T13:48:56.400000,PLANNED,813.3833333333332,699.5096666666666,0.0,209.25,Selected RADIAL_DRILL_02 / OP_001 at score 229.74; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.08408087301587301, ""changeover_cost"": 209.25, ""due_date_urgency"": 58.184333333333335, ""lateness_cost"": 0.0, ""machine_cost"": 813.3833333333332, ""operator_cost"": 699.5096666666666, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0034247719298245607, ""slack"": 58.184333333333335, ""tier_priority"": 1.0, ""utilization_pressure"": 9}, ""score"": 229.73733333333334, ""strategy"": ""MOST_ON_TIME""}"
SLOT_052,GRINDER_01,GRINDER,OP_001,SH_07_AFTERNOON,ORD_014,OPR_014_05,5.0,GRINDING,23.0,2026-09-07T14:23:00,2026-09-07T21:24:10.984800,PLANNED,5264.7885,1509.2393699999998,0.0,369.9166666666667,Selected GRINDER_01 / OP_001 at score 199.39; setup 23.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.3333333333333333, ""bottleneck_pressure"": 0.28495881825396824, ""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 50.59694866666666, ""lateness_cost"": 0.0, ""machine_cost"": 5264.7885, ""operator_cost"": 1509.2393699999998, ""operator_scarcity"": 0.3333333333333333, ""reliability_risk"": 0.014624412499999998, ""slack"": 50.59694866666666, ""tier_priority"": 1.0, ""utilization_pressure"": 8}, ""score"": 199.38779466666665, ""strategy"": ""MOST_ON_TIME""}"
SLOT_053,CMM_01,CMM_INSPECTION,OP_002,SH_08_MORNING,ORD_014,OPR_014_06,6.0,INSPECTION,18.0,2026-09-08T06:18:00,2026-09-08T08:06:09.480000,PLANNED,721.0533333333333,153.22383333333332,0.0,145.5,Selected CMM_01 / OP_002 at score 156.59; setup 18.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.1, ""bottleneck_pressure"": 0.05162015873015873, ""changeover_cost"": 145.5, ""due_date_urgency"": 39.89736666666666, ""lateness_cost"": 0.0, ""machine_cost"": 721.0533333333333, ""operator_cost"": 153.22383333333332, ""operator_scarcity"": 0.1, ""reliability_risk"": 0.0015021944444444445, ""slack"": 39.89736666666666, ""tier_priority"": 1.0, ""utilization_pressure"": 7}, ""score"": 156.58946666666665, ""strategy"": ""MOST_ON_TIME""}"
SLOT_054,CNC_LATHE_01,CNC_LATHE,OP_001,SH_02_NIGHT,ORD_009,OPR_009_01,1.0,TURNING,29.0,2026-09-03T01:46:46.500000,2026-09-03T04:19:12.840000,PLANNED,1397.3574999999998,546.23975,273.119875,369.75,Selected CNC_LATHE_01 / OP_001 at score 552.72; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.08333492063492064, ""changeover_cost"": 369.75, ""due_date_urgency"": 139.67976666666667, ""lateness_cost"": 0.0, ""machine_cost"": 1397.3574999999998, ""operator_cost"": 546.23975, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0035286805555555553, ""slack"": 139.67976666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 9}, ""score"": 552.7190666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_055,CNC_LATHE_02,CNC_LATHE,OP_002,SH_03_AFTERNOON,ORD_009,OPR_009_02,2.0,BORING,29.0,2026-09-03T14:29:00,2026-09-03T16:26:27.180000,PLANNED,2153.3050000000003,166.39175,0.0,572.75,Selected CNC_LATHE_02 / OP_002 at score 504.24; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.09090909090909091, ""bottleneck_pressure"": 0.03919063492063492, ""changeover_cost"": 572.75, ""due_date_urgency"": 127.55911666666667, ""lateness_cost"": 0.0, ""machine_cost"": 2153.3050000000003, ""operator_cost"": 166.39175, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0030116153846153847, ""slack"": 127.55911666666667, ""tier_priority"": 2.0, ""utilization_pressure"": 4}, ""score"": 504.2364666666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_056,CNC_VMC_03,CNC_VMC,OP_003,SH_04_MORNING,ORD_009,OPR_009_03,3.0,MILLING,27.0,2026-09-04T09:21:18.240000,2026-09-04T10:21:16.800000,PLANNED,799.68,124.94999999999999,0.0,416.25,Selected CNC_VMC_03 / OP_003 at score 432.58; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.014404920634920633, ""changeover_cost"": 416.25, ""due_date_urgency"": 109.64533333333334, ""lateness_cost"": 0.0, ""machine_cost"": 799.68, ""operator_cost"": 124.94999999999999, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0014279999999999998, ""slack"": 109.64533333333334, ""tier_priority"": 2.0, ""utilization_pressure"": 2}, ""score"": 432.58133333333336, ""strategy"": ""MOST_ON_TIME""}"
SLOT_057,RADIAL_DRILL_02,RADIAL_DRILL,OP_012,SH_04_AFTERNOON,ORD_009,OPR_009_04,4.0,DRILLING,27.0,2026-09-04T14:27:00,2026-09-04T16:41:56.760000,PLANNED,562.275,483.55649999999997,0.0,209.25,Selected RADIAL_DRILL_02 / OP_012 at score 407.20; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.10171674603174602, ""changeover_cost"": 209.25, ""due_date_urgency"": 103.3009, ""lateness_cost"": 0.0, ""machine_cost"": 562.275, ""operator_cost"": 483.55649999999997, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.002367473684210526, ""slack"": 103.3009, ""tier_priority"": 2.0, ""utilization_pressure"": 10}, ""score"": 407.2036, ""strategy"": ""MOST_ON_TIME""}"
SLOT_058,GRINDER_01,GRINDER,OP_001,SH_06_NIGHT,ORD_009,OPR_009_05,5.0,GRINDING,23.0,2026-09-06T22:23:00,2026-09-07T05:33:06.173400,PLANNED,5376.286125,1541.2020224999999,1541.2020224999999,369.9166666666667,Selected GRINDER_01 / OP_001 at score 163.79; setup 23.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.3333333333333333, ""bottleneck_pressure"": 0.3202114436507937, ""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 42.448285166666665, ""lateness_cost"": 0.0, ""machine_cost"": 5376.286125, ""operator_cost"": 1541.2020224999999, ""operator_scarcity"": 0.3333333333333333, ""reliability_risk"": 0.014934128125, ""slack"": 42.448285166666665, ""tier_priority"": 2.0, ""utilization_pressure"": 9}, ""score"": 163.79314066666666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_059,CMM_01,CMM_INSPECTION,OP_002,SH_07_MORNING,ORD_009,OPR_009_06,6.0,INSPECTION,18.0,2026-09-07T06:18:00,2026-09-07T08:15:27.180000,PLANNED,783.0200000000001,166.39175,0.0,145.5,Selected CMM_01 / OP_002 at score 152.97; setup 18.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.1, ""bottleneck_pressure"": 0.06163269841269842, ""changeover_cost"": 145.5, ""due_date_urgency"": 39.742450000000005, ""lateness_cost"": 0.0, ""machine_cost"": 783.0200000000001, ""operator_cost"": 166.39175, ""operator_scarcity"": 0.1, ""reliability_risk"": 0.001631291666666667, ""slack"": 39.742450000000005, ""tier_priority"": 2.0, ""utilization_pressure"": 8}, ""score"": 152.96980000000002, ""strategy"": ""MOST_ON_TIME""}"
SLOT_060,CNC_LATHE_01,CNC_LATHE,OP_002,SH_02_MORNING,ORD_010,OPR_010_01,1.0,TURNING,29.0,2026-09-02T11:59:15.360000,2026-09-02T12:20:25.320000,PLANNED,194.02166666666668,29.985166666666668,0.0,306.9166666666667,Selected CNC_LATHE_01 / OP_002 at score 616.64; setup 29.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.09773484126984128, ""changeover_cost"": 306.9166666666667, ""due_date_urgency"": 155.65963333333335, ""lateness_cost"": 0.0, ""machine_cost"": 194.02166666666668, ""operator_cost"": 29.985166666666668, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0004899537037037037, ""slack"": 155.65963333333335, ""tier_priority"": 2.0, ""utilization_pressure"": 10}, ""score"": 616.6385333333334, ""strategy"": ""MOST_ON_TIME""}"
SLOT_061,CNC_VMC_01,CNC_VMC,OP_003,SH_02_AFTERNOON,ORD_010,OPR_010_02,2.0,MILLING,27.0,2026-09-02T14:27:00,2026-09-02T15:46:05.640000,PLANNED,1054.5866666666666,164.77916666666667,0.0,416.25,Selected CNC_VMC_01 / OP_003 at score 602.93; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.05555555555555555, ""bottleneck_pressure"": 0.09938976190476191, ""changeover_cost"": 416.25, ""due_date_urgency"": 152.23176666666666, ""lateness_cost"": 0.0, ""machine_cost"": 1054.5866666666666, ""operator_cost"": 164.77916666666667, ""operator_scarcity"": 0.16666666666666666, ""reliability_risk"": 0.0018831904761904762, ""slack"": 152.23176666666666, ""tier_priority"": 2.0, ""utilization_pressure"": 8}, ""score"": 602.9270666666666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_062,RADIAL_DRILL_02,RADIAL_DRILL,OP_001,SH_03_MORNING,ORD_010,OPR_010_03,3.0,DRILLING,27.0,2026-09-03T06:27:00,2026-09-03T07:42:45.120000,PLANNED,315.6333333333333,271.44466666666665,0.0,209.25,Selected RADIAL_DRILL_02 / OP_001 at score 539.15; setup 27.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.045454545454545456, ""bottleneck_pressure"": 0.11456960317460317, ""changeover_cost"": 209.25, ""due_date_urgency"": 136.28746666666666, ""lateness_cost"": 0.0, ""machine_cost"": 315.6333333333333, ""operator_cost"": 271.44466666666665, ""operator_scarcity"": 0.09090909090909091, ""reliability_risk"": 0.0013289824561403508, ""slack"": 136.28746666666666, ""tier_priority"": 2.0, ""utilization_pressure"": 11}, ""score"": 539.1498666666666, ""strategy"": ""MOST_ON_TIME""}"
SLOT_063,GRINDER_01,GRINDER,OP_012,SH_06_AFTERNOON,ORD_010,OPR_010_04,4.0,GRINDING,23.0,2026-09-06T14:23:00,2026-09-06T21:32:58.903200,PLANNED,5374.7715,1540.76783,0.0,369.9166666666667,Selected GRINDER_01 / OP_012 at score 195.80; setup 23.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.3333333333333333, ""bottleneck_pressure"": 0.3561719904761905, ""changeover_cost"": 369.9166666666667, ""due_date_urgency"": 50.45030466666667, ""lateness_cost"": 0.0, ""machine_cost"": 5374.7715, ""operator_cost"": 1540.76783, ""operator_scarcity"": 0.3333333333333333, ""reliability_risk"": 0.014929920833333334, ""slack"": 50.45030466666667, ""tier_priority"": 2.0, ""utilization_pressure"": 10}, ""score"": 195.80121866666667, ""strategy"": ""MOST_ON_TIME""}"
SLOT_064,CMM_01,CMM_INSPECTION,OP_002,SH_07_MORNING,ORD_010,OPR_010_05,5.0,INSPECTION,18.0,2026-09-07T08:33:27.180000,2026-09-07T09:13:33.420000,PLANNED,267.36,56.814,0.0,145.5,Selected CMM_01 / OP_002 at score 149.10; setup 18.0 min.,"{""components"": {""alternative_resource_scarcity"": 0.1, ""bottleneck_pressure"": 0.07238293650793651, ""changeover_cost"": 145.5, ""due_date_urgency"": 38.774049999999995, ""lateness_cost"": 0.0, ""machine_cost"": 267.36, ""operator_cost"": 56.814, ""operator_scarcity"": 0.1, ""reliability_risk"": 0.000557, ""slack"": 38.774049999999995, ""tier_priority"": 2.0, ""utilization_pressure"": 9}, ""score"": 149.09619999999998, ""strategy"": ""MOST_ON_TIME""}"
